id,SurveyNum,Avrage_PR,Trans_lengthm,Lionfish_size_TL,Habitat_type,Lionfish_visibility,Lionfish_behaviour,Adj_behaviour,TOD,Num_attempts,Captured_bin,Mins_elapsed,Hrs_elapsed,Adj_min,Gamma_min,Capturer_name,Proportion_caught,Adj_Prop,Prop_remaining,Cap_Dives,Cap_removals,Cap_exp,Cap_affl,Cap_exp_new,Cap_exp_2821
63,174,1,31,20,Reef,SH,rest,rest,midday,1,1,0.75,0.0125,0.75,0.75,Alex,1,0.99999,0,100,50,Low,Intern,Low,Low
443,2505,0.714285714,11,17,Reef,EXP,rest,rest,midday,1,1,0.798,0.0133,0.798,0.798,BZ,1,0.99999,0,150,0,Low,Intern,Low,Low
412,2390,1,42,37,Sand,EXP,swim,active,midday,1,1,0.798,0.0133,0.798,0.798,Kristian,1,0.99999,0,60,50,Low,Intern,Low,Low
948,5138,0.735442192,NA,24,Reef,EXP,hover,active,Crepuscular,1,1,0.833333333,0.01389,0.833333333,0.833333333,Bryan and Anna,0.75,0.75,0.25,NA,NA,Low,Volunteer,Low,Low
949,5138,0.735442192,NA,26,Reef,SH,hover,active,Crepuscular,1,1,0.833333333,0.01389,0.833333333,0.833333333,Bryan and Anna,0.75,0.75,0.25,NA,NA,Low,Volunteer,Low,Low
950,5138,0.735442192,NA,24,Reef,EXP,hunt,active,Crepuscular,1,1,0.833333333,0.01389,0.833333333,0.833333333,Bryan and Anna,0.75,0.75,0.25,NA,NA,Low,Volunteer,Low,Low
911,5133,0.735442192,NA,25,Reef,EXP,hover,active,midday,1,1,0.833333333,0.01389,0.833333333,0.833333333,Hall and Wicksten,1,0.99999,0,NA,NA,Low,Volunteer,Low,Low
951,5138,0.735442192,NA,10,Reef,EXP,swim,active,Crepuscular,1,1,0.833333333,0.01389,0.833333333,0.833333333,Hall and Wicksten,0.75,0.75,0.25,NA,NA,Low,Volunteer,Low,Low
952,5138,0.735442192,NA,20,Reef,EXP,swim,active,Crepuscular,1,1,0.833333333,0.01389,0.833333333,0.833333333,Hall and Wicksten,0.75,0.75,0.25,NA,NA,Low,Volunteer,Low,Low
371,2167,0.775,37.6,26,Reef,SH,hover,active,midday,1,1,2.184,0.0364,0.948,0.948,Kristian,1,0.99999,0,60,50,Low,Intern,Low,Low
947,5138,0.735442192,NA,25,Reef,EXP,swim,active,Crepuscular,1,1,1,0.01667,1,1,Hall and Wicksten,0.75,0.75,0.25,NA,NA,Low,Volunteer,Low,Low
1073,5430,0.485620915,NA,15,Reef,SH,rest,rest,Crepuscular,1,1,1,0.01667,1,1,Jason and Gaduken,0.333333333,0.333333333,0.666666667,NA,NA,Low,Volunteer,Low,Low
761,5118,0.735442192,NA,20,Reef,EXP,hover,active,midday,1,1,1,0.01667,1,1,Kris and Kaitlin,0.25,0.25,0.75,NA,NA,Low,Volunteer,Low,Low
824,5124,0.735442192,NA,20,Reef,EXP,hover,active,Crepuscular,1,1,1,0.01667,1,1,Kris and Kaitlin,0.666666667,0.666666667,0.333333333,NA,NA,Low,Volunteer,Low,Low
825,5124,0.735442192,NA,25,Reef,EXP,hover,active,Crepuscular,1,1,1,0.01667,1,1,Kris and Kaitlin,0.666666667,0.666666667,0.333333333,NA,NA,Low,Volunteer,Low,Low
963,5139,0.735442192,NA,15,Reef,EXP,hover,active,Crepuscular,1,1,2,0.03333,1,1,Kris and Kaitlin,0.5,0.5,0.5,NA,NA,Low,Volunteer,Low,Low
343,2127,0.65,35.8,30,Reef,EXP,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Ana,0.75,0.75,0.25,260,0,Low,Intern,Low,Low
344,2127,0.65,38.6,35,Reef,SH,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Ana,0.75,0.75,0.25,260,0,Low,Intern,Low,Low
549,2862,0.846153846,7,10,Reef,EXP,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,BZ,1,0.99999,0,150,0,Low,Intern,Low,Low
550,2862,0.846153846,36,25,Sponge,EXP,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,BZ,1,0.99999,0,150,0,Low,Intern,Low,Low
60,173,1,14,16,Reef,SH,swim,active,midday,1,1,1.002,0.0167,1.002,1.002,Lindsay,1,0.99999,0,500,0,Low,Volunteer,Low,Low
477,2644,0.733333333,33,12,Reef,SH,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Jack Fishman,1,0.99999,0,400,2,Low,Intern,Low,Low
485,2671,0.733333333,61,10,Reef,SH,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Jack Fishman,1,0.99999,0,400,2,Low,Intern,Low,Low
237,1203,0.8,5,33,Reef,EXP,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Colin,1,0.99999,0,250,10,Low,Intern,Low,Low
245,1212,0.8,50,30,Reef,EXP,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Colin,1,0.99999,0,250,10,Low,Intern,Low,Low
263,1406,1,15,30,Sand,EXP,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Colin,1,0.99999,0,250,10,Low,Intern,Low,Low
264,1406,1,5,30,Reef,SH,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Colin,1,0.99999,0,250,10,Low,Intern,Low,Low
52,164,1,27,10,Reef,EXP,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Alex,1,0.99999,0,100,50,Low,Intern,Low,Low
54,164,1,15.5,22,Reef,EXP,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Alex,1,0.99999,0,100,50,Low,Intern,Low,Low
55,164,1,13,23,Reef,SH,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Alex,1,0.99999,0,100,50,Low,Intern,Low,Low
64,174,1,15,18,Reef,SH,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Alex,1,0.99999,0,100,50,Low,Intern,Low,Low
427,2454,0.733333333,10,15,Reef,EXP,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Amy,1,0.99999,0,85,50,Low,Intern,Low,Low
336,2108,0.923076923,17,38,Reef,EXP,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Kristian,1,0.99999,0,60,50,Low,Intern,Low,Low
397,2282,0.909090909,5,40,Reef,EXP,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Alyssa,1,0.99999,0,100,100,Low,Intern,Low,Low
174,463,0.775,24,30,Reef,SH,rest,rest,midday,1,1,1.164,0.0194,1.164,1.164,Elissa,1,0.99999,0,70,50,Low,Volunteer,Low,Low
410,2372,1,48,38,Reef,SH,rest,rest,midday,1,1,1.218,0.0203,1.218,1.218,Kristian,1,0.99999,0,60,50,Low,Intern,Low,Low
369,2167,0.775,37.6,32,Reef,SH,hover,active,midday,1,1,1.236,0.0206,1.236,1.236,Kristian,1,0.99999,0,60,50,Low,Intern,Low,Low
175,463,0.775,7,40,Reef,SH,rest,rest,midday,1,1,1.332,0.0222,1.332,1.332,Elissa,1,0.99999,0,70,50,Low,Volunteer,Low,Low
373,2168,0.775,12.6,15,Sponge,SH,hover,active,midday,1,1,1.482,0.0247,1.482,1.482,Kristian,0.666666667,0.666666667,0.333333333,60,50,Low,Intern,Low,Low
442,2497,0.714285714,45,34,Reef,EXP,rest,rest,midday,1,1,1.5,0.025,1.5,1.5,BZ,0.5,0.5,0.5,150,0,Low,Intern,Low,Low
482,2669,0.733333333,59,11,Reef,SH,rest,rest,midday,1,1,1.5,0.025,1.5,1.5,Jack Fishman,1,0.99999,0,400,2,Low,Intern,Low,Low
370,2167,0.775,2.5,35,Reef,SH,hover,active,midday,1,1,1.518,0.0253,1.518,1.518,Kristian,1,0.99999,0,60,50,Low,Intern,Low,Low
413,2390,1,42,41,Sand,SH,hover,active,midday,1,1,1.602,0.0267,1.602,1.602,Kristian,1,0.99999,0,60,50,Low,Intern,Low,Low
461,2568,1,49,17,Reef,EXP,hover,active,midday,1,1,1.752,0.0292,1.752,1.752,Kristen,1,0.99999,0,400,0,Low,Intern,Low,Low
451,2536,0.714285714,3,20,Reef,EXP,hover,active,midday,1,1,1.998,0.0333,1.998,1.998,BZ,0.666666667,0.666666667,0.333333333,150,0,Low,Intern,Low,Low
404,2346,0.625,15,23,Reef,SH,rest,rest,midday,1,1,1.998,0.0333,1.998,1.998,Alyssa,1,0.99999,0,100,100,Low,Intern,Low,Low
714,5114,0.735442192,NA,15,Reef,EXP,hover,active,Crepuscular,1,1,4,0.0667,2,2,Kris and Kaitlin,0.285714286,0.285714286,0.714285714,NA,NA,Low,Volunteer,Low,Low
760,5118,0.735442192,NA,20,Reef,EXP,hover,active,midday,1,1,2,0.03333,2,2,Kris and Kaitlin,0.25,0.25,0.75,NA,NA,Low,Volunteer,Low,Low
908,5133,0.735442192,NA,15,Reef,SH,hover,active,midday,1,1,2,0.03333,2,2,Kris and Kaitlin,1,0.99999,0,NA,NA,Low,Volunteer,Low,Low
955,5139,0.735442192,NA,15,Reef,EXP,hover,active,Crepuscular,1,1,2,0.03333,2,2,Kris and Kaitlin,0.5,0.5,0.5,NA,NA,Low,Volunteer,Low,Low
642,5103,0.735442192,NA,20,Reef,EXP,swim,active,Crepuscular,1,1,4,0.0667,4,4,Kris and Kaitlin,0.333333333,0.333333333,0.666666667,NA,NA,Low,Volunteer,Low,Low
462,2568,1,35,40,Reef,EXP,hover,active,midday,1,1,7.002,0.1167,7.002,7.002,Kristen,1,0.99999,0,400,0,Low,Intern,Low,Low
399,2282,0.909090909,46,NA,Reef,EXP,hover,active,midday,1,1,10.002,0.1667,10.002,10.002,Alyssa,1,0.99999,0,100,100,Low,Intern,Low,Low
230,1113,0.809523809,39,24,Reef,EXP,rest,rest,midday,1,1,10.998,0.1833,10.998,10.998,Colin,0.5,0.5,0.5,250,10,Low,Intern,Low,Low
411,2372,1,12.6,39,Reef,SH,rest,rest,midday,1,1,19.014,0.3169,19.014,19.014,Kristian,1,0.99999,0,60,50,Low,Intern,Low,Low
226,1111,0.809523809,18,35,Reef,EXP,hover,active,Crepuscular,1,1,0,0,0.083333333,0.083333333,Rich,1,0.99999,0,300,50,Low,NRM&CS,Medium,Low
265,1410,1,3,22,Reef,SH,hover,active,midday,1,1,0,0,0.083333333,0.083333333,Katie,1,0.99999,0,500,50,Low,NRM&CS,Medium,Low
266,1410,1,5,32,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Katie,1,0.99999,0,500,50,Low,NRM&CS,Medium,Low
267,1410,1,5,34,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Katie,1,0.99999,0,500,50,Low,NRM&CS,Medium,Low
362,2149,0.65,5.7,30,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Katie,0.666666667,0.666666667,0.333333333,500,50,Low,NRM&CS,Medium,Low
217,1105,0.809523809,9,40,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Andrew,1,0.99999,0,NA,NA,NA,NA,Medium,Low
218,1109,0.809523809,50,30,Reef,SH,hover,active,midday,1,1,0,0,0.083333333,0.083333333,Andrew,0.833333333,0.833333333,0.166666667,NA,NA,NA,NA,Medium,Low
220,1109,0.809523809,32,38,Reef,EXP,hover,active,midday,1,1,0,0,0.083333333,0.083333333,Andrew,0.833333333,0.833333333,0.166666667,NA,NA,NA,NA,Medium,Low
221,1109,0.809523809,5,38,Reef,EXP,hover,active,midday,1,1,0,0,0.083333333,0.083333333,Andrew,0.833333333,0.833333333,0.166666667,NA,NA,NA,NA,Medium,Low
602,5101,0.735442192,NA,17,Reef,EXP,hover,active,Crepuscular,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.833333333,0.833333333,0.166666667,NA,NA,High,Volunteer,Medium,Low
603,5101,0.735442192,NA,23,Reef,EXP,hover,active,Crepuscular,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.833333333,0.833333333,0.166666667,NA,NA,High,Volunteer,Medium,Low
604,5101,0.735442192,NA,23,Reef,EXP,hover,active,Crepuscular,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.833333333,0.833333333,0.166666667,NA,NA,High,Volunteer,Medium,Low
605,5101,0.735442192,NA,25,Reef,EXP,rest,rest,Crepuscular,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.833333333,0.833333333,0.166666667,NA,NA,High,Volunteer,Medium,Low
606,5101,0.735442192,NA,20,Reef,EXP,swim,active,Crepuscular,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.833333333,0.833333333,0.166666667,NA,NA,High,Volunteer,Medium,Low
696,5111,0.735442192,NA,35,Reef,EXP,swim,active,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.75,0.75,0.25,NA,NA,High,Volunteer,Medium,Low
697,5111,0.735442192,NA,28,Reef,EXP,swim,active,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.75,0.75,0.25,NA,NA,High,Volunteer,Medium,Low
698,5111,0.735442192,NA,20,Reef,EXP,swim,active,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.75,0.75,0.25,NA,NA,High,Volunteer,Medium,Low
778,5119,0.735442192,NA,38,Reef,EXP,hover,active,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.857142857,0.857142857,0.142857143,NA,NA,High,Volunteer,Medium,Low
779,5119,0.735442192,NA,30,Reef,EXP,hover,active,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.857142857,0.857142857,0.142857143,NA,NA,High,Volunteer,Medium,Low
780,5119,0.735442192,NA,25,Reef,EXP,hover,active,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.857142857,0.857142857,0.142857143,NA,NA,High,Volunteer,Medium,Low
781,5119,0.735442192,NA,25,Reef,EXP,hover,active,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.857142857,0.857142857,0.142857143,NA,NA,High,Volunteer,Medium,Low
782,5119,0.735442192,NA,25,Reef,EXP,hover,active,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.857142857,0.857142857,0.142857143,NA,NA,High,Volunteer,Medium,Low
783,5119,0.735442192,NA,24,Reef,EXP,hover,active,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.857142857,0.857142857,0.142857143,NA,NA,High,Volunteer,Medium,Low
784,5119,0.735442192,NA,32,Reef,EXP,hover,active,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.857142857,0.857142857,0.142857143,NA,NA,High,Volunteer,Medium,Low
785,5119,0.735442192,NA,28,Reef,EXP,hover,active,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.857142857,0.857142857,0.142857143,NA,NA,High,Volunteer,Medium,Low
786,5119,0.735442192,NA,24,Reef,EXP,hover,active,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.857142857,0.857142857,0.142857143,NA,NA,High,Volunteer,Medium,Low
788,5119,0.735442192,NA,28,Reef,SH,rest,rest,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.857142857,0.857142857,0.142857143,NA,NA,High,Volunteer,Medium,Low
789,5119,0.735442192,NA,22,Reef,SH,rest,rest,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.857142857,0.857142857,0.142857143,NA,NA,High,Volunteer,Medium,Low
833,5125,0.735442192,NA,20,Reef,EXP,hover,active,Crepuscular,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.764705882,0.764705882,0.235294118,NA,NA,High,Volunteer,Medium,Low
834,5125,0.735442192,NA,25,Reef,EXP,hover,active,Crepuscular,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.764705882,0.764705882,0.235294118,NA,NA,High,Volunteer,Medium,Low
835,5125,0.735442192,NA,25,Reef,EXP,hover,active,Crepuscular,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.764705882,0.764705882,0.235294118,NA,NA,High,Volunteer,Medium,Low
837,5125,0.735442192,NA,25,Reef,EXP,hunt,active,Crepuscular,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.764705882,0.764705882,0.235294118,NA,NA,High,Volunteer,Medium,Low
838,5125,0.735442192,NA,24,Reef,EXP,hunt,active,Crepuscular,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.764705882,0.764705882,0.235294118,NA,NA,High,Volunteer,Medium,Low
839,5125,0.735442192,NA,22,Reef,EXP,rest,rest,Crepuscular,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.764705882,0.764705882,0.235294118,NA,NA,High,Volunteer,Medium,Low
840,5125,0.735442192,NA,35,Reef,SH,rest,rest,Crepuscular,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.764705882,0.764705882,0.235294118,NA,NA,High,Volunteer,Medium,Low
841,5125,0.735442192,NA,22,Reef,EXP,swim,active,Crepuscular,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.764705882,0.764705882,0.235294118,NA,NA,High,Volunteer,Medium,Low
843,5125,0.735442192,NA,25,Reef,EXP,swim,active,Crepuscular,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.764705882,0.764705882,0.235294118,NA,NA,High,Volunteer,Medium,Low
844,5125,0.735442192,NA,35,Reef,EXP,swim,active,Crepuscular,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.764705882,0.764705882,0.235294118,NA,NA,High,Volunteer,Medium,Low
845,5125,0.735442192,NA,32,Reef,EXP,swim,active,Crepuscular,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.764705882,0.764705882,0.235294118,NA,NA,High,Volunteer,Medium,Low
846,5125,0.735442192,NA,25,Reef,EXP,swim,active,Crepuscular,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.764705882,0.764705882,0.235294118,NA,NA,High,Volunteer,Medium,Low
847,5125,0.735442192,NA,30,Reef,EXP,swim,active,Crepuscular,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,0.764705882,0.764705882,0.235294118,NA,NA,High,Volunteer,Medium,Low
926,5135,0.735442192,NA,40,Reef,SH,hover,active,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,1,0.99999,0,NA,NA,High,Volunteer,Medium,Low
927,5135,0.735442192,NA,24,Reef,SH,hover,active,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,1,0.99999,0,NA,NA,High,Volunteer,Medium,Low
928,5135,0.735442192,NA,30,Reef,SH,hover,active,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,1,0.99999,0,NA,NA,High,Volunteer,Medium,Low
929,5135,0.735442192,NA,35,Reef,SH,hover,active,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,1,0.99999,0,NA,NA,High,Volunteer,Medium,Low
930,5135,0.735442192,NA,25,Reef,SH,hover,active,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,1,0.99999,0,NA,NA,High,Volunteer,Medium,Low
931,5135,0.735442192,NA,29,Reef,SH,rest,rest,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,1,0.99999,0,NA,NA,High,Volunteer,Medium,Low
932,5135,0.735442192,NA,25,Reef,SH,rest,rest,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,1,0.99999,0,NA,NA,High,Volunteer,Medium,Low
934,5135,0.735442192,NA,23,Reef,SH,swim,active,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,1,0.99999,0,NA,NA,High,Volunteer,Medium,Low
935,5135,0.735442192,NA,30,Reef,EXP,swim,active,midday,1,1,0.083333333,0.0014,0.083333333,0.083333333,Ari and Rachel,1,0.99999,0,NA,NA,High,Volunteer,Medium,Low
138,352,0.8,16,24,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Ben,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
3,118,0.891891892,1,18,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
4,118,0.891891892,34,25,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
5,118,0.891891892,28,30,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low
633,5102,0.735442192,NA,20,Reef,EXP,hover,active,Crepuscular,1,1,0.083333333,0.00139,0.083333333,0.083333333,Mike and Grytch,0.5,0.5,0.5,NA,NA,Low,Volunteer,Medium,Low
758,5117,0.735442192,NA,20,Reef,EXP,hover,active,midday,1,1,0.083333333,0.00139,0.083333333,0.083333333,Mike and Grytch,0.333333333,0.333333333,0.666666667,NA,NA,Low,Volunteer,Medium,Low
848,5125,0.735442192,NA,34,Reef,EXP,hover,active,Crepuscular,1,1,0.083333333,0.00139,0.083333333,0.083333333,Mike and Grytch,0.666666667,0.666666667,0.333333333,NA,NA,Low,Volunteer,Medium,Low
849,5125,0.735442192,NA,32,Reef,EXP,hover,active,Crepuscular,1,1,0.083333333,0.00139,0.083333333,0.083333333,Mike and Grytch,0.666666667,0.666666667,0.333333333,NA,NA,Low,Volunteer,Medium,Low
273,1450,0.858974359,35,15,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Trudy,1,0.99999,0,NA,NA,High,NRM&CS,Medium,Low
68,198,0.677419355,5,32,Reef,EXP,hover,active,midday,1,1,0.336,0.0056,0.336,0.336,Mitch,0.5,0.5,0.5,NA,NA,NA,Dive Professional,Medium,Low
354,2140,0.65,12,15,Reef,EXP,rest,rest,midday,1,1,0.432,0.0072,0.432,0.432,Katie,0.75,0.75,0.25,500,50,Low,NRM&CS,Medium,Low
415,2392,1,1,40,Reef,SH,rest,rest,midday,1,1,0.534,0.0089,0.534,0.534,Katie,1,0.99999,0,500,50,Low,NRM&CS,Medium,Low
965,5139,0.735442192,NA,20,Reef,EXP,hover,active,Crepuscular,1,1,1,0.01667,0.916666667,0.916666667,Leah and Jackie,0.8,0.8,0.2,NA,NA,High,NRM&CS,Medium,Low
966,5139,0.735442192,NA,35,Reef,NA,NA,NA,Crepuscular,1,1,1,0.01667,0.916666667,0.916666667,Leah and Jackie,0.8,0.8,0.2,NA,NA,High,NRM&CS,Medium,Low
646,5104,0.735442192,NA,25,Reef,EXP,rest,rest,midday,1,1,1,0.01667,1,1,Ari and Rachel,0.6,0.6,0.4,NA,NA,High,Volunteer,Medium,Low
648,5104,0.735442192,NA,20,Reef,EXP,rest,rest,midday,1,1,1,0.01667,1,1,Ari and Rachel,0.6,0.6,0.4,NA,NA,High,Volunteer,Medium,Low
650,5104,0.735442192,NA,20,Reef,EXP,swim,active,midday,1,1,1,0.01667,1,1,Ari and Rachel,0.6,0.6,0.4,NA,NA,High,Volunteer,Medium,Low
769,5119,0.735442192,NA,28,Reef,EXP,hover,active,midday,1,1,1,0.01667,1,1,Ari and Rachel,0.857142857,0.857142857,0.142857143,NA,NA,High,Volunteer,Medium,Low
1008,5410,0.485620915,NA,29,Reef,EXP,hover,active,Crepuscular,1,1,1,0.01667,1,1,Curtis and Amy,0.333333333,0.333333333,0.666666667,NA,NA,High,Dive Professional,Medium,Low
1009,5410,0.485620915,NA,30,Reef,EXP,hover,active,Crepuscular,1,1,1,0.01667,1,1,Curtis and Amy,0.333333333,0.333333333,0.666666667,NA,NA,High,Dive Professional,Medium,Low
1010,5410,0.485620915,NA,35,Reef,SH,hunt,active,Crepuscular,1,1,1,0.01667,1,1,Curtis and Amy,0.333333333,0.333333333,0.666666667,NA,NA,High,Dive Professional,Medium,Low
584,5100,0.735442192,NA,25,Reef,EXP,hover,active,Crepuscular,1,1,1,0.0167,1,1,Leah and Jackie,0.818,0.818,0.182,NA,NA,High,NRM&CS,Medium,Low
585,5100,0.735442192,NA,25,Reef,EXP,hover,active,Crepuscular,1,1,1,0.0167,1,1,Leah and Jackie,0.818,0.818,0.182,NA,NA,High,NRM&CS,Medium,Low
586,5100,0.735442192,NA,28,Reef,EXP,hover,active,Crepuscular,1,1,1,0.0167,1,1,Leah and Jackie,0.818,0.818,0.182,NA,NA,High,NRM&CS,Medium,Low
587,5100,0.735442192,NA,24,Reef,EXP,hover,active,Crepuscular,1,1,1,0.0167,1,1,Leah and Jackie,0.818,0.818,0.182,NA,NA,High,NRM&CS,Medium,Low
588,5100,0.735442192,NA,35,Reef,EXP,hunt,active,Crepuscular,1,1,1,0.0167,1,1,Leah and Jackie,0.818,0.818,0.182,NA,NA,High,NRM&CS,Medium,Low
589,5100,0.735442192,NA,32,Reef,EXP,hunt,active,Crepuscular,1,1,1,0.0167,1,1,Leah and Jackie,0.818,0.818,0.182,NA,NA,High,NRM&CS,Medium,Low
730,5115,0.735442192,NA,24,Reef,SH,hover,active,Crepuscular,1,1,1,0.0167,1,1,Leah and Jackie,0.875,0.875,0.125,NA,NA,High,NRM&CS,Medium,Low
732,5115,0.735442192,NA,26,Reef,EXP,hover,active,Crepuscular,1,1,1,0.0167,1,1,Leah and Jackie,0.875,0.875,0.125,NA,NA,High,NRM&CS,Medium,Low
733,5115,0.735442192,NA,24,Reef,EXP,hover,active,Crepuscular,1,1,1,0.0167,1,1,Leah and Jackie,0.875,0.875,0.125,NA,NA,High,NRM&CS,Medium,Low
734,5115,0.735442192,NA,29,Reef,EXP,hover,active,Crepuscular,1,1,1,0.0167,1,1,Leah and Jackie,0.875,0.875,0.125,NA,NA,High,NRM&CS,Medium,Low
735,5115,0.735442192,NA,23,Reef,EXP,hover,active,Crepuscular,1,1,1,0.0167,1,1,Leah and Jackie,0.875,0.875,0.125,NA,NA,High,NRM&CS,Medium,Low
736,5115,0.735442192,NA,28,Reef,EXP,hover,active,Crepuscular,1,1,1,0.0167,1,1,Leah and Jackie,0.875,0.875,0.125,NA,NA,High,NRM&CS,Medium,Low
737,5115,0.735442192,NA,26,Reef,EXP,hunt,active,Crepuscular,1,1,1,0.0167,1,1,Leah and Jackie,0.875,0.875,0.125,NA,NA,High,NRM&CS,Medium,Low
820,5124,0.735442192,NA,26,Reef,EXP,hover,active,Crepuscular,1,1,3,0.05,1,1,Leah and Jackie,0.833333333,0.833333333,0.166666667,NA,NA,High,NRM&CS,Medium,Low
821,5124,0.735442192,NA,23,Reef,EXP,hover,active,Crepuscular,1,1,1,0.01667,1,1,Leah and Jackie,0.833333333,0.833333333,0.166666667,NA,NA,High,NRM&CS,Medium,Low
822,5124,0.735442192,NA,24,Reef,EXP,hover,active,Crepuscular,1,1,1,0.01667,1,1,Leah and Jackie,0.833333333,0.833333333,0.166666667,NA,NA,High,NRM&CS,Medium,Low
909,5133,0.735442192,NA,24,Reef,SH,hover,active,midday,1,1,1,0.01667,1,1,Leah and Jackie,0.6666667,0.6666667,0.3333333,NA,NA,High,NRM&CS,Medium,Low
956,5139,0.735442192,NA,23,Reef,EXP,hover,active,Crepuscular,1,1,1,0.01667,1,1,Leah and Jackie,0.8,0.8,0.2,NA,NA,High,NRM&CS,Medium,Low
958,5139,0.735442192,NA,27,Reef,EXP,hover,active,Crepuscular,1,1,1,0.01667,1,1,Leah and Jackie,0.8,0.8,0.2,NA,NA,High,NRM&CS,Medium,Low
